"Property ID","Property Type","Full Address","Address 1","Address 2",City,ZIP,State,Status,Specialist,"Sale Date",Price,"Down 1","Better price","Down 2","Best price","Down 3","Monthly Lease",Beds,Baths,Sq.Ft,Lot,Garage,"Year Built","Property Shown",County,Subdivision,"Date Inspected",Latitude,Longitude,"Accuracy Score","Accuracy Type",Number,Street,"Unit Type","Unit Number",City,State,County,Zip,Country,Source
149006,Land,"Address:
      
        1847 Flippen Rd
              
        Locality:
    
                     30281 GA
            United States","1847 Flippen Rd",,Stockbridge,30281,GA,Available,,,"322,900","15,000","317,500","20,000",,,,,,,,,,✔,Henry,,2023-04-25,33.497071,-84.244359,1,rooftop,1847,"Flippen Rd",,,Stockbridge,GA,"Henry County",30281,US,Henry
149010,Land,"Address:
      
        0 Roosevelt Hwy & Camp Dr
              
        Locality:
    
                     30291 GA
            United States","0 Roosevelt Hwy & Camp Dr",,"Union City",30291,GA,Available,,,"197,900","8,999","194,500","9,999","191,500",10999.00,,,,,17424,,,✔,Fulton,,,33.592585,-84.54937,0.7,street_center,,"Roosevelt Hwy",,,"Union City",GA,"Fulton County",30291,US,"TIGER/Line® dataset from the US Census Bureau"
140035,Land,"Address:
      
        4122 Hershel Rd.
              
        Locality:
    
                     30337 GA
            United States","4122 Hershel Rd.",,"College Park",30337,GA,Available,,,"3,422,000","342,000",,,,,,,,,940896,,,✔,Fulton,,2023-08-18,33.642809,-84.461778,0.5,place,,,,,Atlanta,GA,"Fulton County",30337,US,"TIGER/Line® dataset from the US Census Bureau"
145008,Land,"Address:
      
        0 J MOUNTAIN DR
                  Lot 6
              
        Locality:
    
                     30533 GA
            United States","0 J MOUNTAIN DR","Lot 6",Dahlonega,30533,GA,Available,,"Friday, October 02, 2020","33,999","1,999",,,,,,,,"40,510",,,,✔,Lumpkin,"Ivy Terrace",2023-03-30,34.542556,-84.013209,0.95,street_center,,"J Mountain Rd",,,Dahlonega,GA,"Lumpkin County",30533,US,"TIGER/Line® dataset from the US Census Bureau"
145008,Land,"Address:
      
        J Mountain Dr. Lot 7
              
        Locality:
    
                     30533 GA
            United States","J Mountain Dr. Lot 7",,Dahlonega,30533,GA,Available,,,"99,999","4,699","97,999","6,799",,,,,,,238708,,,✔,Lumpkin,"Ivy Terrace",,34.542556,-84.013209,0.95,street_center,,"J Mountain Rd",,,Dahlonega,GA,"Lumpkin County",30533,US,"TIGER/Line® dataset from the US Census Bureau"
,Land,"Address:
      
        513 Bradford
              
        Locality:
    
                     30601 GA
            United States","513 Bradford",,Athens,30601,GA,Available,"Martha L Cortes","Thursday, March 31, 2022","226,999","12,500",,,,,,,,,,,,✔,Clarke,,2022-12-15,34.005338,-83.35953,1,rooftop,513,"Bradford Ct",,,Athens,GA,"Clarke County",30601,US,"City of Athens"
,Land,"Address:
      
        548 Bradford
              
        Locality:
    
                     30601 GA
            United States","548 Bradford",,Athens,30601,GA,Sold,,,,,,,,,,,,,,,,✔,Clarke,,2022-12-15,34.004256,-83.356336,1,rooftop,548,"Bradford Ct",,,Athens,GA,"Clarke County",30601,US,"City of Athens"
,Land,"Address:
      
        504 Bradford
              
        Locality:
    
                     30601 GA
            United States","504 Bradford",,Athens,30601,GA,Available,,"Thursday, March 31, 2022","134,999","7,500",,,,,,,,,,,,✔,Clarke,,2022-12-15,34.005153,-83.361364,1,rooftop,504,"Bradford Ct",,,Athens,GA,"Clarke County",30601,US,"City of Athens"
,Land,"Address:
      
        520 Burkland
              
        Locality:
    
                     30601 GA
            United States","520 Burkland",,Athens,30601,GA,Available,,,"75,999","4,500",,,,,,,,,,,,✔,Clarke,,2022-12-15,34.009011,-83.361933,1,rooftop,520,"Burkland Dr",,,Athens,GA,"Clarke County",30601,US,"City of Athens"
153010,Land,"Address:
      
        2811 S JOE WRIGHT DR
                  Lot 29
              
        Locality:
    
                     31015 GA
            United States","2811 S JOE WRIGHT DR","Lot 29",Cordele,31015,GA,Available,"Antone Means",,"23,999",799,,,,,,,,"10,395",,,,✔,Crisp,"Southpoint Estates",2023-05-18,31.941002,-83.786604,1,rooftop,2811,"S Joe Wright Dr",,,Cordele,GA,"Crisp County",31015,US,"Crisp County"
153003,Land,"Address:
      
        2716 S 10TH St
                  Lot 13
              
        Locality:
    
                     31015 GA
            United States","2716 S 10TH St","Lot 13",Cordele,31015,GA,"Sale Pending","Cynthia Garcia","Friday, January 27, 2023","25,999",799,,,,,,,,"12,300",,,,✔,Crisp,"Southpoint Estates",2023-05-18,31.941982,-83.786206,1,rooftop,2716,"S 10th St",,,Cordele,GA,"Crisp County",31015,US,"Crisp County"
153015,Land,"Address:
      
        2911 S Joe Wright Dr
                  Southpoint Estates
              
        Locality:
    
                     31015 GA
            United States","2911 S Joe Wright Dr","Southpoint Estates",Cordele,31015,GA,Available,,,"65,999","3,599","64,999","4,599","63,999",5599.00,,,,,,,,✔,Crisp,"Southpoint Estates",2023-05-18,31.939364,-83.786037,1,rooftop,2911,"S Joe Wright Dr",,,Cordele,GA,"Crisp County",31015,US,"Crisp County"
153004,Land,"Address:
      
        2804 S 10TH St
                  Lot 16 & 17
              
        Locality:
    
                     31015 GA
            United States","2804 S 10TH St","Lot 16 & 17",Cordele,31015,GA,Available,,"Monday, August 10, 2020","47,999","1,499",,,,,,,,"21,600",,,,✔,Crisp,"Southpoint Estates",2023-05-18,31.9414,-83.786164,1,rooftop,2804,"S 10th St",,,Cordele,GA,"Crisp County",31015,US,"Crisp County"
140018,"Land, Commercial","Address:
      
        2697 Irwinton Rd
                  AKA 2240 W Bypass Rd SW
              
        Locality:
    
                     31061 GA
            United States","2697 Irwinton Rd","AKA 2240 W Bypass Rd SW",Milledgeville,31061,GA,Available,,,"189,999","6,500","187,999","7,500","181,000",9998.00,,,,,560181,,,✔,Baldwin,,2023-05-18,33.027642,-83.235421,1,range_interpolation,2697,"Irwinton Rd",,,Milledgeville,GA,"Baldwin County",31061,US,"TIGER/Line® dataset from the US Census Bureau"
93024,Commercial,"Address:
      
        507-511 N Houston Rd.
              
        Locality:
    
                     31093 GA
            United States","507-511 N Houston Rd.",,"Warner Robins",31093,GA,Available,,,"699,999","69,900",,,,,,,,"26,520",163786,,1973,✔,Houston,,2023-07-23,32.624261,-83.641891,0.9,nearest_rooftop_match,511,"N Houston Rd",,,"Warner Robins",GA,"Houston County",31093,US,Houston
103051,Residential,"Address:
      
        1219 Clough St
              
        Locality:
    
                     31501 GA
            United States","1219 Clough St",,Waycross,31501,GA,Available,,,"91,999","3,500","90,999","5,500","88,999",7500.00,,2,1,768,6098,0.00,1950,✔,Ware,Clough,2023-05-17,31.229107,-82.363659,1,rooftop,1219,"Clough St",,,Waycross,GA,"Ware County",31501,US,Ware
610012,Land,"Address:
      
        2107 S Jackson St
              
        Locality:
    
                     31701 GA
            United States","2107 S Jackson St",,Albany,31701,GA,Available,,,"31,999",999,"30,555","2,500",,,,,,"6,850",6850,,,✔,Dougherty,,,31.551801,-84.153292,1,rooftop,2107,"S Jackson St",,,Albany,GA,"Dougherty County",31701,US,Dooly
103047,Residential,"Address:
      
        357 29th Ave 
              
        Locality:
    
                     31903 GA
            United States","357 29th Ave",,Columbus,31903,GA,Sold,,"Monday, August 07, 2023","66,999","4,499","65,999","5,499","64,999",6999.00,,2,1,"1,086",,0.00,1946,✔,Muscogee,,2023-06-20,32.445931,-84.950896,1,rooftop,357,"29th Ave",,,Columbus,GA,"Muscogee County",31903,US,"Muscogee County"
,Residential,"Address:
      
        119 Dove Ave
              
        Locality:
    
                     38106 TN
            United States","119 Dove Ave",,Memphis,38106,TN,Available,,,"47,999","1,499","46,999","3,000","45,999",4900.00,,3,2,"1,092",6900,0.00,1956,✔,Shelby,"S Parkway PL",,35.103398,-90.058592,1,rooftop,119,"Dove Ave",,,Memphis,TN,"Shelby County",38106,US,"City of Memphis"
,Residential,"Address:
      
        1011 Harrison St
              
        Locality:
    
                     38108 TN
            United States","1011 Harrison St",,Memphis,38108,TN,Available,,,"51,999","1,699","50,999","3,500","49,777",5777.00,,2,2,"1,075",4792,0.00,1949,✔,Shelby,"Liberty Heights",2023-07-20,35.163645,-89.978755,1,rooftop,1011,"Harrison St",,,Memphis,TN,"Shelby County",38108,US,"City of Memphis"
,Residential,"Address:
      
        2172 Eldridge Ave
              
        Locality:
    
                     38108 TN
            United States","2172 Eldridge Ave",,Memphis,38108,TN,Available,,,"32,999","1,499","31,999","2,999","29,999",3999.00,,2,1,624,4312,0.00,1922,✔,Shelby,"W MODEL PARK",2023-07-20,35.171097,-89.984997,1,rooftop,2172,"Eldridge Ave",,,Memphis,TN,"Shelby County",38108,US,"City of Memphis"
133052,Residential,"Address:
      
        515 Oriole Dr
              
        Locality:
    
                     39204 MS
            United States","515 Oriole Dr",,Jackson,39204,MS,Unavailable,,,,,,,,,,4,1,"1,488",15500,,1954,✔,Hinds,,2023-04-03,32.281336,-90.222628,1,rooftop,515,"Oriole Dr",,,Jackson,MS,"Hinds County",39204,US,Hinds
142045,Residential,"Address:
      
        3726 Oregon Ave
              
        Locality:
    
                     63118 MO
            United States","3726 Oregon Ave",,"St Louis",63118,MO,Available,,,"69,999","5,500","68,500","6,999","67,500",8999.00,,2,1,932,,,1884,✔,"St Louis","Gravois Park",2022-07-19,38.58777,-90.232126,1,rooftop,3726,"Oregon Ave",,,"Saint Louis",MO,"St. Louis City",63118,US,"City of St Louis"
191006,Commercial,"Address:
      
        418 & 420 Highland Avenue
              
        Locality:
    
                     71101 LA
            United States","418 & 420 Highland Avenue",,Shreveport,71101,LA,Available,,,"164,999","8,500","162,999","10,500","160,999",12999.00,,,,"2,511",8010,,,✔,Caddo,,2023-05-20,32.50334,-93.738263,1,range_interpolation,418,"Highland Ave",,420,Shreveport,LA,"Caddo Parish",71101,US,"TIGER/Line® dataset from the US Census Bureau"
133061,Land,"Address:
      
        4708 SE 23rd. ST
              
        Locality:
    
                     73115 OK
            United States","4708 SE 23rd. ST",,"Del City",73115,OK,Available,,"Friday, April 01, 2022",,,,,,,,,,"7,501",7501,,,✔,Oklahoma,"Epperly Heights",2023-01-16,35.440683,-97.43201,1,rooftop,4708,"SE 23rd St",,,"Oklahoma City",OK,"Oklahoma County",73115,US,"Oklahoma and Logan Counties - Association of Central Oklahoma Governments"
132060,Residential,"Address:
      
        1105 S Ash St
              
        Locality:
    
                     74016 OK
            United States","1105 S Ash St",,Chelsea,74016,OK,Available,,,"76,999",,,,,,,3,1,"1,976",11135,2.00,1964,✔,Rogers,,2021-12-16,36.532581,-95.44132,1,rooftop,1105,"S Ash St",,,Chelsea,OK,"Rogers County",74016,US,Rogers
192070,Residential,"Address:
      
        4822 FM 1753
              
        Locality:
    
                     75021 TX
            United States","4822 FM 1753",,Denison,75021,TX,Available,,"Tuesday, December 20, 2022","149,900","3,500","148,900","4,500","147,500",5900.00,,3,2,"2,262",70131,0.00,1972,✔,Grayson,"McIntyre Richard",2022-12-20,33.715557,-96.449809,1,rooftop,4822,"Farm To Market Rd 1753",,,Denison,TX,"Grayson County",75021,US,"City of Denison"
192067,Residential,"Address:
      
        1017 E King St
              
        Locality:
    
                     75090 TX
            United States","1017 E King St",,Sherman,75090,TX,Sold,"Vincent Bohne","Saturday, July 01, 2023","139,999","5,999","138,999","6,999","137,777",8999.00,,2,1,"1,398",10700,0.00,1925,✔,Grayson,Stowe,,33.634468,-96.595846,1,rooftop,1017,"E King St",,,Sherman,TX,"Grayson County",75090,US,"City of Denison"
195027,Land,"Address:
      
        0 CO RD 123
              
        Locality:
    
                     75142 TX
            United States","0 CO RD 123",,Kaufman,75142,TX,Available,,,"99,999","4,999","98,999","5,999","97,999",7999.00,,,,,,,,✔,Kaufman,,2022-12-16,32.625544,-96.14792,1,street_center,,"County Rd 123",,,Kaufman,TX,"Kaufman County",75142,US,"TIGER/Line® dataset from the US Census Bureau"
203028,Residential,"Address:
      
        14169 Quanah Parker Trail
              
        Locality:
    
                     75148 TX
            United States","14169 Quanah Parker Trail",,Malakoff,75148,TX,Available,,,,,,,,,,,,728,,,1986,✔,Henderson,"Log Cabin States (3052)",2023-09-21,32.227779,-96.017662,1,rooftop,14169,"Quanah Parker Trl",,,Malakoff,TX,"Henderson County",75148,US,"CC 0"
137042,Residential,"Address:
      
        302 Moreview St
              
        Locality:
    
                     75154 TX
            United States","302 Moreview St",,"Red Oak",75154,TX,Available,,"Thursday, June 22, 2023","82,400","3,900","81,000","5,400","79,000",7000.00,,3,1,"1,770",9104,,1988,✔,Ellis,"Beckley Pike Est",2022-12-16,32.527621,-96.823746,1,rooftop,302,"Moreview St",,,"Red Oak",TX,"Ellis County",75154,US,"CC 0 Texas Natural Resources Information System"
174080,Land,"Address:
      
        144 Waurika
              
        Locality:
    
                     75156 TX
            United States","144 Waurika",,Mabank,75156,TX,"Sale Pending","Gabriela Espinoza","Friday, September 01, 2023","25,999",499,"24,999","1,499","23,999",2999.00,,,,,,,,✔,Henderson,"Cherokee Shores",2023-08-17,32.260818,-96.079973,1,rooftop,144,"Waurika St",,,Mabank,TX,"Henderson County",75156,US,"CC 0"
,Land,"Address:
      
        0 Softwind ST LOT 765
              
        Locality:
    
                     75156 TX
            United States","0 Softwind ST LOT 765",,"Gun Barrel City",75156,TX,Available,,"Wednesday, February 16, 2022",,,,,,,,,,"7,261",,,,✔,Henderson,"Tamarack Venture",2022-02-16,32.329328,-96.102748,0.7,street_center,,"Softwind St",Lot,765,Mabank,TX,"Henderson County",75156,US,"TIGER/Line® dataset from the US Census Bureau"
191064,Land,"Address:
      
        509 W Newton St.
              
        Locality:
    
                     75160 TX
            United States","509 W Newton St.",,Terrell,75160,TX,Available,,,"98,999","3,599","97,999","4,999","96,999",6999.00,,,,,17760,,,✔,Kaufman,N/A,2023-09-21,32.731878,-96.283867,1,rooftop,509,"W Newton St",,,Terrell,TX,"Kaufman County",75160,US,"CC 0 Texas Natural Resources Information System"
191065,Residential,"Address:
      
        10339 Sleepy Hollow Rd
              
        Locality:
    
                     75161 TX
            United States","10339 Sleepy Hollow Rd",,Terrell,75161,TX,Available,,,"144,999","4,999","143,999","5,999","142,777",7999.00,,3,2,"1,064",23914,0.00,1984,✔,Kaufman,"Sleepy Hollow Meadows",2023-09-21,32.711755,-96.144822,1,rooftop,10339,"Sleepy Hollow Rd",,,Terrell,TX,"Kaufman County",75161,US,"CC 0 Texas Natural Resources Information System"
202023,Land,"Address:
      
        0 Bar T Pkwy Rd.
              
        Locality:
    
                     75163 TX
            United States","0 Bar T Pkwy Rd.",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","24,999",500,"23,999",999,"22,999",2500.00,,,,,,,,✔,Henderson,"Key Ranch",2021-07-22,32.208934,-96.114682,0.5,place,,,,,Trinidad,TX,"Henderson County",75163,US,"TIGER/Line® dataset from the US Census Bureau"
202026,Land,"Address:
      
        0 Beachwood Ln
              
        Locality:
    
                     75163 TX
            United States","0 Beachwood Ln",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","34,500",999,"33,500","1,999","32,500",3500.00,,,,,,,,✔,Henderson,"BEACHWOOD ESTS",2021-07-22,32.233054,-96.138115,0.7,street_center,,"Beachwood Dr",,,Trinidad,TX,"Henderson County",75163,US,"TIGER/Line® dataset from the US Census Bureau"
202024,Land,"Address:
      
        0 KEY RANCH Dr
              
        Locality:
    
                     75163 TX
            United States","0 KEY RANCH Dr",,Trinidad,75163,TX,Available,,"Thursday, July 22, 2021","38,999",999,"37,999","1,999","36,999",3500.00,,,,,,,,✔,Henderson,"KEY RANCH ESTATES",2021-07-22,32.214504,-96.114192,0.7,street_center,,"Key Ranch Rd",,,Trinidad,TX,"Henderson County",75163,US,"TIGER/Line® dataset from the US Census Bureau"
201102,Land,"Address:
      
        1519 E Main St, 
              
        Locality:
    
                     75165 TX
            United States","1519 E Main St,",,Waxahachie,75165,TX,Available,,"Thursday, May 05, 2022","74,999","2,999","73,999","3,999","72,999",5999.00,,,,,,,,✔,Ellis,,2022-10-03,32.376879,-96.828531,1,rooftop,1519,"E Main St",,,Waxahachie,TX,"Ellis County",75165,US,"CC 0 Texas Natural Resources Information System"
